Review ID,Region,Country/Market,Platform,Source Website,Source URL,Date Accessed,Review Date,Rating,Language,Original Review Text,Translation/Summary,Service Category,AI/Digital Touchpoint,Trust Theme,Trust Valence,Short Evidence Quote,Research Notes
R562,Asia,China,天鹅到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=897342825/sortby=mostrecent/json,2026-06-16,2021-04-18,1,Chinese,管家没有底线，服务没有保障. 投诉无人管,App Store review (1/5) concerning Customer support and Service Recovery.,Domestic/home service platform,Customer support,Service Recovery,Negative,管家没有底线，服务没有保障. 投诉无人管,Automatically collected from public App Store RSS; verify before using direct quotations.
R563,Asia,China,轻喜到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=1550723001/sortby=mostrecent/json,2026-06-16,2025-01-17,4,Chinese,值得推荐. 我是轻喜到家的包年用户，周末保姆到家做饭加保洁，给我省了很多事，保姆干活细心勤快，做饭也好吃，客服人员也很热情，值得信赖！,App Store review (4/5) concerning Customer support; Matching/dispatch and Responsiveness.,Domestic/home service platform,Customer support; Matching/dispatch,Responsiveness,Positive,值得推荐. 我是轻喜到家的包年用户，周末保姆到家做饭加保洁，给我省了很多事，保姆干活细心勤快，做饭也好吃，客服人员也很热情，值得信赖！,Automatically collected from public App Store RSS; verify before using direct quotations.
R564,Asia,China,阿姨帮,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=683700520/sortby=mostrecent/json,2026-06-16,2018-08-28,5,Chinese,阿姨帮👍🏻. 经常在阿姨帮约日常保洁，已经用了快2年了，附近的阿姨很多，也看得出阿姨是经过专业培训的。经常叫的一个苏阿姨服务很棒，每次打扫完后都会让我仔细检查，基本都看不出哪里有不干净的地方。下次想试试阿姨帮的做饭服务，价格也实惠。,App Store review (5/5) concerning Payment/refund/cancellation; Matching/dispatch and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Matching/dispatch,Transparency,Positive,阿姨帮👍🏻. 经常在阿姨帮约日常保洁，已经用了快2年了，附近的阿姨很多，也看得出阿姨是经过专业培训的。经常叫的一个苏阿姨服务很棒，每次打扫完后都会让我仔细检查，,Automatically collected from public App Store RSS; verify before using direct quotations.
R565,Asia,China,美团,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=8/id=423084029/sortby=mostrecent/json,2026-06-16,2026-05-27,1,Chinese,特别卡 加载不出来. 以前是进入ktv列表的时候卡的不行 现在直接个人中心页 首页都刷不出来了 问客服说号没问题,App Store review (1/5) concerning Customer support and Responsiveness.,Domestic/home service platform,Customer support,Responsiveness,Negative,特别卡 加载不出来. 以前是进入ktv列表的时候卡的不行 现在直接个人中心页 首页都刷不出来了 问客服说号没问题,Automatically collected from public App Store RSS; verify before using direct quotations.
R566,Asia,China,58到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=5/id=1574147199/sortby=mostrecent/json,2026-06-16,2023-09-13,1,Chinese,差评，太差了，负责对接的人员换了，就不及时反馈信息了，服务费收完就拉倒了，坑爹的平台. 回复都是机器人，说啥后自动回复一样,App Store review (1/5) concerning Communication/automation and Responsiveness.,Domestic/home service platform,Communication/automation,Responsiveness,Negative,差评，太差了，负责对接的人员换了，就不及时反馈信息了，服务费收完就拉倒了，坑爹的平台. 回复都是机器人，说啥后自动回复一样,Automatically collected from public App Store RSS; verify before using direct quotations.
R567,Asia,China,天鹅到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=897342825/sortby=mostrecent/json,2026-06-16,2021-04-16,1,Chinese,难道就不可以先预约现金收费吗？. 垃圾应用,App Store review (1/5) concerning Payment/refund/cancellation; Booking/scheduling and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Booking/scheduling,Transparency,Negative,难道就不可以先预约现金收费吗？. 垃圾应用,Automatically collected from public App Store RSS; verify before using direct quotations.
R568,Asia,China,轻喜到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=1550723001/sortby=mostrecent/json,2026-06-16,2025-01-15,1,Chinese,根本预约不了还不退钱. 交了钱联系管家要求预约，结果管家总是不在线，再现了就说提前三天预约。记着时间提前三天去预约告诉我预约不了，没有人员。耽误了我的打扫时间，临时去找其他公司也很麻烦。不停推卸责任不停扯皮，客服阴阳怪气，别靠近会变得不幸🤬,App Store review (1/5) concerning Customer support; Booking/scheduling and Responsiveness.,Domestic/home service platform,Customer support; Booking/scheduling,Responsiveness,Negative,根本预约不了还不退钱. 交了钱联系管家要求预约，结果管家总是不在线，再现了就说提前三天预约。记着时间提前三天去预约告诉我预约不了，没有人员。耽误了我的打扫时间，,Automatically collected from public App Store RSS; verify before using direct quotations.
R569,Asia,China,阿姨帮,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=683700520/sortby=mostrecent/json,2026-06-16,2018-08-28,5,Chinese,可以. 阿姨帮阿姨干活认真，专业，强烈推荐,App Store review (5/5) concerning Matching/dispatch and Reliability.,Domestic/home service platform,Matching/dispatch,Reliability,Positive,可以. 阿姨帮阿姨干活认真，专业，强烈推荐,Automatically collected from public App Store RSS; verify before using direct quotations.
R570,Asia,China,美团,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=8/id=423084029/sortby=mostrecent/json,2026-06-16,2026-05-27,1,Chinese,垃圾. 商家态度差有差评就骂人，客服也是答应了赔偿一直催一直跟个AI一样用那些客套话回复。垃圾,App Store review (1/5) concerning Customer support; Communication/automation and Responsiveness.,Domestic/home service platform,Customer support; Communication/automation,Responsiveness,Negative,垃圾. 商家态度差有差评就骂人，客服也是答应了赔偿一直催一直跟个AI一样用那些客套话回复。垃圾,Automatically collected from public App Store RSS; verify before using direct quotations.
R571,Asia,China,58到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=5/id=1574147199/sortby=mostrecent/json,2026-06-16,2023-09-08,1,Chinese,乱收费价格不透明. 价格不透明,App Store review (1/5) concerning Payment/refund/cancellation; Review/rating/transparency and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Review/rating/transparency,Transparency,Negative,乱收费价格不透明. 价格不透明,Automatically collected from public App Store RSS; verify before using direct quotations.
R572,Asia,China,天鹅到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=897342825/sortby=mostrecent/json,2026-06-16,2021-04-14,1,Chinese,垃圾. 没见过这么垃圾的平台～入驻的商家和阿姨一个都不行,App Store review (1/5) concerning Matching/dispatch and Accountability.,Domestic/home service platform,Matching/dispatch,Accountability,Negative,垃圾. 没见过这么垃圾的平台～入驻的商家和阿姨一个都不行,Automatically collected from public App Store RSS; verify before using direct quotations.
R573,Asia,China,轻喜到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=1550723001/sortby=mostrecent/json,2026-06-16,2025-01-10,5,Chinese,阿姨好. 一直在用的一家，阿姨很满意！,App Store review (5/5) concerning Matching/dispatch and General trust.,Domestic/home service platform,Matching/dispatch,General trust,Positive,阿姨好. 一直在用的一家，阿姨很满意！,Automatically collected from public App Store RSS; verify before using direct quotations.
R574,Asia,China,阿姨帮,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=683700520/sortby=mostrecent/json,2026-06-16,2018-08-28,5,Chinese,日常保洁. 非常棒 好到无法用言语形容了,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,日常保洁. 非常棒 好到无法用言语形容了,Automatically collected from public App Store RSS; verify before using direct quotations.
R575,Asia,China,美团,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=8/id=423084029/sortby=mostrecent/json,2026-06-16,2026-05-26,1,Chinese,.. 客服服务太差了 问题解决不了,App Store review (1/5) concerning Customer support and Service Recovery.,Domestic/home service platform,Customer support,Service Recovery,Negative,.. 客服服务太差了 问题解决不了,Automatically collected from public App Store RSS; verify before using direct quotations.
R576,Asia,China,58到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=5/id=1574147199/sortby=mostrecent/json,2026-06-16,2023-09-05,1,Chinese,体验感差. 广告打的好但售后服务极差,App Store review (1/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Negative,体验感差. 广告打的好但售后服务极差,Automatically collected from public App Store RSS; verify before using direct quotations.
R577,Asia,China,天鹅到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=897342825/sortby=mostrecent/json,2026-06-16,2021-04-11,1,Chinese,信息泄露太严重建议不要用. 只是随意浏览了一下信息，然后两天就被打了十几个电话询问要不要相关服务，简直无语了,App Store review (1/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Negative,信息泄露太严重建议不要用. 只是随意浏览了一下信息，然后两天就被打了十几个电话询问要不要相关服务，简直无语了,Automatically collected from public App Store RSS; verify before using direct quotations.
R578,Asia,China,轻喜到家,Apple App Store (cn),https://itunes.apple.com/cn/rss/customerreviews/page=3/id=1550723001/sortby=mostrecent/json,2026-06-16,2025-01-03,5,Chinese,包年结束，继续续约. 很规范的保洁管理，统一着装，统一器具，服务也很到家，如果有朋友需要我想我是会推荐的,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,包年结束，继续续约. 很规范的保洁管理，统一着装，统一器具，服务也很到家，如果有朋友需要我想我是会推荐的,Automatically collected from public App Store RSS; verify before using direct quotations.
